movieId,title,genres,imdbId,tmdbId,rating,userId,movieId,tag,userId
69304,Imagine That (2009),Comedy|Drama|Fantasy,780567,19724,3.5,47,,,
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,1111422,18487,3.5,47,,,
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,1277737,33409,3,47,,,
69406,"Proposal, The (2009)",Comedy|Romance,1041829,18240,3,47,,,
69436,Year One (2009),Adventure|Comedy,1045778,17610,3,47,,,
69453,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,73260,27085,4,48,,,
69469,Garfield's Pet Force (2009),Animation,1389762,19508,3.5,48,,,
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,887912,12162,3.5,48,,,
69495,Breakfast with Scot (2007),Drama|Romance,910847,16240,4,48,,,
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,1135092,8284,3.5,48,,,
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,772251,62128,3,48,,,
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1055369,8373,4,48,,,
69529,Home (2009),Documentary,1014762,62320,4.5,48,,,
69604,Whatever Works (2009),Comedy|Romance,1178663,19265,4,48,,,
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,821640,12556,4,48,,,
69640,Public Enemies (2009),Crime|Drama|Thriller,1152836,11322,5,48,,,
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,1080016,8355,4.5,48,,,
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,1131748,176241,4.5,48,,,
69685,Daria: Is It College Yet? (2002),Animation|Comedy,285627,24232,4.5,48,,,
69712,My Sister's Keeper (2009),Drama,1078588,10024,4.5,48,,,
69720,Hood of Horror (2006),Comedy|Drama|Horror,475298,15423,4.5,48,,,
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,1295071,16440,5,48,,,
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,1022603,19913,4,48,,,
69784,Brüno (Bruno) (2009),Comedy,889583,18480,3,48,,,
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,1146438,14728,5,48,,,
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,417741,767,4.5,48,,,
69849,Roots (1977),Drama|War,75572,67479,2.5,48,,,
69860,Eichmann (2007),Drama|War,901481,14687,4,48,,,
69904,Open Water 2: Adrift (2006),Drama|Thriller,470055,9592,2.5,48,,,
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,1054606,8054,3.5,48,,,
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,1278293,19929,5,48,,,
69988,Humpday (2009),Comedy,1334537,23720,4,48,,,
70015,Polytechnique (2009),Crime|Drama,1194238,22302,4.5,48,,,
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,1148204,21208,4,48,,,
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,1142988,20943,4,48,,,
70206,"Collector, The (2009)",Crime|Horror|Thriller,844479,21407,3.5,48,,,
70208,"Perfect Getaway, A (2009)",Horror|Thriller,971209,12403,4,48,,,
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,1136608,17654,4.5,48,,,
70293,Julie & Julia (2009),Comedy|Drama|Romance,1135503,24803,4,49,,,
70301,Obsessed (2009),Crime|Drama|Thriller,1198138,17335,4,49,,,
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,1075417,13836,4,49,,,
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,1114677,18126,4.5,49,,,
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,1046173,14869,4.5,49,,,
70361,12 Rounds (2009),Action|Thriller,1160368,17134,4.5,49,,,
70451,Max Manus (2008),Action|Drama|War,1029235,13752,4,49,,,
70492,Winds of the Wasteland (1936),Western,28510,40743,4.5,49,,,
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,1117666,19422,4.5,49,,,
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,923811,15137,4.5,49,,,
70545,"Deal, The (2008)",Comedy,848281,11115,4,49,,,
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,1092633,19905,4,49,,,
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,452694,24420,4.5,49,,,
70637,I Can't Think Straight (2007),Drama|Romance,830570,31216,4,49,,,
70641,Miss March (2009),Comedy,1151922,19556,4,49,,,
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,1032815,19840,4.5,49,,,
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,1331064,25183,4,49,,,
70697,G-Force (2009),Action|Adventure|Children|Fantasy,436339,19585,4.5,49,,,
70703,Christopher Columbus: The Discovery (1992),Adventure,103962,41682,4,49,,,
70708,Tetro (2009),Drama|Mystery,964185,11928,4.5,49,,,
70728,Bronson (2009),Action|Comedy|Drama|Thriller,1172570,18533,4.5,49,,,
70862,It Might Get Loud (2008),Documentary,1229360,22492,3,50,,,
70932,My Life in Ruins (2009),Comedy,865559,23049,3,50,,,
70946,Troll 2 (1990),Fantasy|Horror,105643,26914,4,50,,,
70984,Taking Woodstock (2009),Comedy,1127896,26320,3,50,,,
70990,If These Walls Could Talk (1996),Drama,116607,35203,4,50,,,
70994,Halloween II (2009),Horror|Thriller,1311067,24150,3.5,50,,,
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,1305806,25376,3,50,,,
71057,9 (2009),Adventure|Animation|Sci-Fi,472033,12244,4,50,,,
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,910554,22494,3.5,50,,,
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,1149362,37903,2,50,,,
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,1384590,17445,4,50,,,
71131,"Most Hated Family in America, The (2007)",Documentary,1000764,63581,3.5,50,,,
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,1188729,19898,4,50,,,
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,48394,72083,2.5,50,,,
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,1234548,10313,2.5,50,,,
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,1323925,17632,4,50,,,
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,1131734,19994,4,50,,,
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,1130080,11323,4,50,,,
71248,Extract (2009),Comedy,1225822,12569,3,50,,,
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,1144884,19912,3,50,,,
71254,Gamer (2009),Action|Sci-Fi|Thriller,1034032,18501,4,50,,,
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,844471,22794,4.5,50,,,
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,1385912,26367,3.5,50,,,
71282,"Food, Inc. (2008)",Documentary,1286537,18570,3,50,,,
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,51380,18724,3.5,50,,,
71304,Thirst (Bakjwi) (2009),Drama|Horror,762073,22536,2.5,50,,,
71327,Bright Star (2009),Drama|Romance,810784,29963,3.5,50,,,
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,450336,30685,2.5,50,,,
71379,Paranormal Activity (2009),Horror|Thriller,1179904,23827,4,50,,,
71429,World's Greatest Dad (2009),Comedy|Drama,1262981,20178,3.5,50,,,
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,1087578,25050,3.5,50,,,
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,41842,91262,4,50,,,
71462,"Cove, The (2009)",Documentary,1313104,23128,4,50,,,
71464,"Serious Man, A (2009)",Comedy|Drama,1019452,12573,4.5,50,,,
71466,City Island (2009),Comedy|Drama,1174730,28053,4,50,,,
71468,Ink (2009),Action|Fantasy|Sci-Fi,1071804,24869,4.5,50,,,
71484,Metropia (2009),Animation|Sci-Fi,985058,36800,3,50,,,
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,419724,23127,3.5,50,,,
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,862856,23202,3.5,50,,,
71518,Whip It (2009),Comedy|Drama,1172233,22798,4,50,,,
71520,"Invention of Lying, The (2009)",Comedy,1058017,23082,4.5,50,,,
71530,Surrogates (2009),Action|Sci-Fi|Thriller,986263,19959,4,50,,,
71535,Zombieland (2009),Action|Comedy|Horror,1156398,19908,3,50,,,
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,1018818,18176,4,50,,,
71579,"Education, An (2009)",Drama|Romance,1174732,24684,3.5,50,,,
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,1035736,11156,3,50,,,
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,1333634,26763,4,50,,,
71668,Couples Retreat (2009),Comedy|Romance,1078940,19899,3.5,50,,,
71732,I Sell the Dead (2008),Comedy|Horror,902290,21910,3.5,50,,,
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,386117,16523,3,50,,,
71810,Legionnaire (1998),Action|Adventure|Drama|War,126388,3513,3,50,,,
71823,"New York, I Love You (2009)",Drama|Romance,808399,12572,2,50,,,
71838,Law Abiding Citizen (2009),Drama|Thriller,1197624,22803,3,50,,,
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,1075110,33806,3,50,,,
71899,Mary and Max (2009),Animation|Comedy|Drama,978762,24238,2.5,50,,,
71902,Spread (2009),Drama|Romance,1186370,19918,3,50,,,
71910,"Tournament, The (2009)",Action,471041,24056,3,50,,,
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,37193,30506,2.5,50,,,
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,14646,2973,2.5,50,,,
72011,Up in the Air (2009),Drama|Romance,1193138,22947,2.5,50,,,
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,96880,44338,3,50,,,
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,1233227,22804,3.5,50,,,
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,1128075,28422,3,50,,,
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,450405,24418,2.5,50,,,
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,1300851,22821,2.5,50,,,
72171,Black Dynamite (2009),Action|Comedy,1190536,24804,2.5,50,,,
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,475783,14968,4,50,,,
72224,Gentlemen Broncos (2009),Comedy,1161418,22820,4,50,,,
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,432283,10315,1,50,,,
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,1067106,17979,2.5,50,,,
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,1286130,105077,3,50,,,
72330,"Private Lives of Pippa Lee, The (2009)",Drama,1134629,4475,2.5,50,,,
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,1425244,24480,3,50,,,
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,1190080,14161,3.5,50,,,
72395,Precious (2009),Drama,929632,25793,4,50,,,
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,1095217,11699,3.5,50,,,
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,1259571,18239,3.5,50,,,
72424,Derailed (2002),Action|Thriller,298296,17774,3,50,,,
72479,"Messenger, The (2009)",Drama|Romance|War,790712,28089,3.5,50,,,
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,1186367,22832,3,50,,,
72554,Cell 211 (Celda 211) (2009),Action|Drama,1242422,33273,3,50,,,
72591,"Patriot, The (1998)",Action|Thriller,120786,6058,3,50,,,
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,1543920,34003,3.5,50,,,
72603,Merry Madagascar (2009),Animation,1526300,25472,3.5,50,,,
72605,Brothers (2009),Drama|Thriller|War,765010,7445,4,50,,,
72624,Garage (2007),Drama,878674,18595,3.5,50,,,
72641,"Blind Side, The  (2009)",Drama,878804,22881,4,50,,,
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,238414,15400,3,50,,,
72694,Shrink (2009),Drama,1247692,22640,3,50,,,
72696,Old Dogs (2009),Comedy,976238,22949,3,50,,,
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,762125,16866,3.5,50,,,
72714,Earthlings (2006),Documentary,358456,30238,2,50,,,
72720,"Single Man, A (2009)",Drama,1315981,34653,3.5,50,,,
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,380510,7980,3.5,50,,,
72733,Invictus (2009),Drama,1057500,22954,3,50,,,
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,780521,10198,2.5,50,,,
72874,"Peacekeeper, The (1997)",Action,119872,27719,4,50,,,
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,1314228,24438,4,50,,,
72921,Snow White (1916),Fantasy|Romance,7361,174598,3,50,,,
72982,Alice (2009),Action|Adventure|Fantasy,1461312,61872,3,50,,,
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,499549,19995,2,50,,,
73015,It's Complicated (2009),Comedy|Romance,1230414,22897,2,50,,,
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,988045,10528,4,50,,,
73023,Crazy Heart (2009),Drama|Romance,1263670,25196,2.5,50,,,
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,1231580,23398,2,50,,,
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,1407050,26123,2.5,50,,,
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,96142,27390,3.5,50,,,
73211,Pontypool (2008),Horror|Thriller,1226681,23963,2.5,50,,,
73266,Youth in Revolt (2009),Comedy|Drama|Romance,403702,22327,3,50,,,
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,433362,19901,3,50,,,
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,1028532,28178,3,50,,,
73319,Leap Year (2010),Comedy|Romance,1216492,25195,3,50,,,
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,1037705,20504,3.5,50,,,
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,1343097,33613,3,50,,,
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama,1235166,21575,3.5,50,,,
73386,Staten Island (2009),Crime|Drama,976246,25927,3,50,,,
73431,"Maiden Heist, The (2009)",Comedy|Crime,1107860,24271,3.5,50,,,
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,806027,1450,3.5,50,,,
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,110419,81895,3.5,50,,,
73501,Pekka ja Pätkä Suezilla (1958),Comedy,49607,148435,3.5,50,,,
73515,Bart Got a Room (2008),Comedy|Romance,472050,20107,3,50,,,
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,92501,21521,4,50,,,
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,485976,25676,4,50,,,
73681,"Concert, Le (2009)",Comedy|Drama,1320082,25205,3.5,50,,,
73741,Ninja (2009),Action|Crime|Drama|Thriller,1182921,25602,4,50,,,
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,463872,2395,4,50,,,
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,1190539,13855,3.5,50,,,
73822,Meantime (1984),Comedy|Drama,82727,57978,3,50,,,
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,58536,13382,3,50,,,
73858,"Dennis the Menace Christmas, A (2007)",Comedy,918511,13358,3.5,50,,,
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,443676,15255,1,50,,,
73881,3 Idiots (2009),Comedy|Drama|Romance,1187043,20453,3,50,,,
73929,Legion (2010),Action|Fantasy|Horror|Thriller,1038686,22894,3,50,,,
74075,Stan Helsing (2009),Comedy|Horror,1185266,23988,3,50,,,
74089,Peter Pan (1960),Children|Fantasy|Musical,54176,51120,4,50,,,
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,98692,21453,3,50,,,
74154,When in Rome (2010),Comedy|Romance,1185416,13477,2,50,,,
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,105438,94706,4,50,,,
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,1187064,26466,4,50,,,
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,1045772,8952,3,50,,,
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,92571,40724,3.5,50,,,
74324,Temple Grandin (2010),Drama,1278469,33602,4,50,,,
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,56903,33728,3,50,,,
74370,"House of the Devil, The (2009)",Horror|Thriller,1172994,25983,3,50,,,
74450,Valentine's Day (2010),Comedy|Romance,817230,32856,1.5,50,,,
74452,"Wolfman, The (2010)",Horror|Thriller,780653,7978,2,50,,,
74458,Shutter Island (2010),Drama|Mystery|Thriller,1130884,11324,3.5,50,,,
74508,Persuasion (2007),Drama|Romance,844330,13949,2.5,50,,,
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,1216487,24253,3,50,,,
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,814255,32657,3.5,50,,,
74532,Cop Out (2010),Action|Comedy|Crime,1385867,23742,2.5,50,,,
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,1139328,11439,2.5,50,,,
74553,"Secret of Kells, The (2009)",Animation|Fantasy,485601,26963,3,50,,,
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,1273678,23172,3,50,,,
74624,Agora (2009),Adventure|Drama|Romance,1186830,26428,2,50,,,
74647,Motherhood (2009),Comedy,1220220,22805,1.5,50,,,
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,1247640,15357,3.5,50,,,
74677,"Yes Men Fix the World, The (2009)",Documentary,1352852,18489,2.5,50,,,
74683,Mike Bassett: England Manager (2001),Comedy,282744,19962,2,50,,,
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,455407,29427,2.5,50,,,
74688,Dear John (2010),Drama|Romance|War,989757,22971,1,50,,,
74696,Last Train Home (2009),Documentary|Drama,1512201,45576,3,50,,,
74698,Tooth Fairy (2010),Comedy|Fantasy,808510,23023,3.5,50,,,
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,68519,20871,2,50,,,
74750,[REC]² (2009),Horror|Thriller,1245112,10664,3,50,,,
74754,"Room, The (2003)",Comedy|Drama|Romance,368226,17473,2.5,50,,,
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,1014759,12155,2.5,50,,,
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540,40623,3,50,,,
74795,Green Zone (2010),Action|Drama|Thriller|War,947810,22972,3,50,,,
74851,From Paris with Love (2010),Action|Crime,1179034,26389,2.5,50,,,
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,1235124,23488,2.5,50,,,
74916,Greenberg (2010),Comedy|Drama,1234654,27583,1.5,50,,,
74946,She's Out of My League (2010),Comedy,815236,34016,3,50,,,
74948,Harry Brown (2009),Crime|Drama|Thriller,1289406,25941,2,50,,,
75341,Remember Me (2010),Drama|Romance,1403981,23169,2.5,50,,,
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939,15846,2.5,50,,,
75395,Frozen (2010),Drama|Horror|Thriller,1323045,44363,3.5,50,,,
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401,26623,2.5,50,,,
75446,Little Ashes (2008),Drama,1104083,31299,2.5,50,,,
75803,Our Family Wedding (2010),Comedy,1305583,34563,2,50,,,
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919,27573,3.5,50,,,
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359,12834,2.5,50,,,
75816,Women in Trouble (2009),Comedy,1247704,31723,1,50,,,
75947,Mondo Cane (1962),Documentary,57318,32688,1,50,,,
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424,31867,2.5,50,,,
76030,Case 39 (2009),Horror|Thriller,795351,28355,2,50,,,
76054,Oceans (Océans) (2009),Documentary|Drama,765128,36970,1,50,,,
76060,"Slammin' Salmon, The (2009)",Comedy,1135525,34423,2,50,,,
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587,23048,2.5,50,,,
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496,30018,2,50,,,
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769,10191,2.5,50,,,
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927,21467,2,50,,,
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,1149361,27936,2,50,,,
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320,18823,3,50,,,
76251,Kick-Ass (2010),Action|Comedy,1250777,23483,2,50,,,
76293,Date Night (2010),Action|Comedy|Romance,1279935,35056,3.5,50,,,
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,401398,13417,2,50,,,
76738,Steam of Life (Miesten vuoro) (2010),Documentary,1583323,52903,2,50,,,
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,314121,8980,3,50,,,
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,1033467,25572,2.5,50,,,
76763,"Runaways, The (2010)",Drama|Musical,1017451,27586,1.5,50,,,
77177,Wild China (2008),Documentary,884762,141714,2.5,50,,,
77191,Death at a Funeral (2010),Comedy,1321509,34803,1.5,50,,,
77201,Valhalla Rising (2009),Action|Drama|War,862467,37861,3,50,,,
77206,Diary of a Wimpy Kid (2010),Children|Comedy,1196141,33217,1,50,,,
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,1039647,36443,4,50,,,
77266,Disgrace (2008),Drama,445953,12411,3,50,,,
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,480255,34813,1,50,,,
77414,"Last Song, The (2010)",Drama|Romance,1294226,35690,2,50,,,
77421,Cyrus (2010),Comedy|Drama|Romance,1336617,39053,1.5,50,,,
77427,"Human Centipede, The (First Sequence) (2009)",Horror,1467304,37169,1,50,,,
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1587707,39452,2.5,50,,,
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,1228705,10138,2.5,50,,,
77667,MacGruber (2010),Action|Comedy,1470023,37931,2,50,,,
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,90206,4180,2,50,,,
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,1056437,15877,3.5,50,,,
77795,Cargo (2009),Sci-Fi,381940,34069,2.5,50,,,
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1179056,23437,2,50,,,
77800,Four Lions (2010),Comedy|Drama,1341167,37495,3,50,,,
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,1210106,37565,1,50,,,
77846,12 Angry Men (1997),Crime|Drama,118528,12219,2.5,50,,,
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,955308,20662,2.5,50,,,
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,307076,21245,1,50,,,
77893,Merantau (2009),Action|Drama,1368116,34626,2,50,,,
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,1355599,37511,1.5,50,,,
78034,Cemetery Junction (2010),Comedy|Drama|Romance,1196204,36801,3.5,50,,,
78039,Blue Valentine (2010),Drama|Romance,1120985,46705,1.5,50,,,
78041,Killers (2010),Action|Comedy,1103153,37821,2.5,50,,,
78088,Buried (2010),Mystery|Thriller,1462758,26388,3.5,50,,,
78103,Shake Hands with the Devil (2007),Drama|War,472562,30527,3,50,,,
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,473075,9543,2.5,50,,,
78116,Please Give (2010),Comedy|Drama,878835,40247,1.5,50,,,
78142,Baarìa (2009),Comedy|Drama|War,1081935,25846,2.5,50,,,
78160,Ricky Gervais Live: Animals (2003),Comedy,397612,198306,3,50,,,
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,1261945,37786,2.5,50,,,
78209,Get Him to the Greek (2010),Comedy,1226229,32823,2,50,,,
78218,Unthinkable (2010),Drama|Thriller,914863,38199,3.5,50,,,
78264,"Back-up Plan, The (2010)",Comedy|Romance,1212436,34806,2.5,50,,,
78266,Splice (2009),Horror|Sci-Fi|Thriller,1017460,37707,3,50,,,
78316,Letters to Juliet (2010),Drama|Romance,892318,37056,2.5,50,,,
78349,Exam (2009),Mystery|Thriller,1258197,29917,3,50,,,
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,1075747,20533,3,50,,,
78469,"A-Team, The (2010)",Action|Comedy|Thriller,429493,34544,3,50,,,
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,435761,10193,2.5,50,,,
78544,Ricky Gervais Live 3: Fame (2007),Comedy,993779,198308,2,50,,,
78574,Winter's Bone (2010),Drama|Thriller,1399683,39013,1.5,50,,,
78620,"Scalphunters, The (1968)",Comedy|Western,63557,32068,3,50,,,
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,269743,21531,0.5,50,,,
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,892791,10192,1.5,50,,,
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,1179794,39545,1,50,,,
78746,Best Worst Movie (2009),Documentary,1144539,40819,3,50,,,
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,1325004,24021,2.5,50,,,
78836,Enter the Void (2009),Drama,1191111,34647,3.5,50,,,
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,938283,10196,2.5,50,,,
78959,Endgame (2009),Drama,1217616,15102,2.5,50,,,
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,416716,76180,3,50,,,
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,1308667,16023,2,50,,,
79057,Predators (2010),Action|Sci-Fi|Thriller,1424381,34851,3,50,,,
79073,When You're Strange (2009),Documentary,1333667,37659,1,50,,,
